detail_id,detail_name,detail_name_norm
2602,문화관광경영학과,문화관광경영학과
2603,문화관광계열,문화관광계열
2604,문화관광산업학과,문화관광산업학과
2605,문화관광외식학부,문화관광외식학부
2606,문화관광학과,문화관광학과
2607,문화관광학전공,문화관광학전공
2608,문화교류전공,문화교류전공
2609,문화교양학과,문화교양학과
2610,문화기획학전공,문화기획학전공
2611,문화디자인경영전공,문화디자인경영전공
2612,문화마케팅경영학과,문화마케팅경영학과
2613,문화미디어전공,문화미디어전공
2614,문화미디어학과,문화미디어학과
2615,문화복지융합학과,문화복지융합학과
2616,문화산업경영융합전공,문화산업경영융합전공
2617,문화산업경영학과,문화산업경영학과
2618,문화산업대학(문화),문화산업대학문화
2619,문화산업대학(예체능),문화산업대학예체능
2620,문화산업전공,문화산업전공
2621,문화상품디자인학과,문화상품디자인학과
2622,문화서비스학전공,문화서비스학전공
2623,문화영상학부,문화영상학부
2624,문화예술경영전공,문화예술경영전공
2625,문화예술경영전문가융복합전공,문화예술경영전문가융복합전공
2626,문화예술경영학과,문화예술경영학과
2627,문화예술계열,문화예술계열
2628,문화예술관광콘텐츠학과,문화예술관광콘텐츠학과
2629,문화예술마케팅학과,문화예술마케팅학과
2630,문화예술복지과,문화예술복지과
2631,문화예술창작과,문화예술창작과
2632,문화예술체육대학,문화예술체육대학
2633,문화예술체육복지학부,문화예술체육복지학부
2634,문화예술콘텐츠학과,문화예술콘텐츠학과
2635,문화예술학과,문화예술학과
2636,문화예술학부,문화예술학부
2637,문화예술학부(공연예술전공),문화예술학부공연예술전공
2638,문화예술학부(문화콘텐츠전공),문화예술학부문화콘텐츠전공
2639,문화예술학부(미디어문예창작전공),문화예술학부미디어문예창작전공
2640,문화유산복원예술학과,문화유산복원예술학과
2641,문화유산융합학부,문화유산융합학부
2642,문화유산학과,문화유산학과
2643,문화유산학부,문화유산학부
2644,문화융합콘텐츠학과,문화융합콘텐츠학과
2645,문화이벤트연출과,문화이벤트연출과
2646,문화인류고고학과,문화인류고고학과
2647,문화인류학과,문화인류학과
2648,문화인류학전공,문화인류학전공
2649,문화재과,문화재과
2650,문화재관리학과,문화재관리학과
2651,문화재보존과학과,문화재보존과학과
2652,문화재보존예술학과,문화재보존예술학과
2653,문화재보존학과,문화재보존학과
2654,문화재학과,문화재학과
2655,문화재학전공,문화재학전공
2656,문화조형디자인전공,문화조형디자인전공
2657,문화지식융합학부,문화지식융합학부
2658,문화창의학부,문화창의학부
2659,문화콘텐츠개발전공,문화콘텐츠개발전공
2660,문화콘텐츠문화경영학과,문화콘텐츠문화경영학과
2661,문화콘텐츠전공,문화콘텐츠전공
2662,문화콘텐츠테크놀러지,문화콘텐츠테크놀러지
2663,문화콘텐츠학과,문화콘텐츠학과
2664,문화콘텐츠학과(인문과학대학),문화콘텐츠학과인문과학대학
2665,문화콘텐츠학부,문화콘텐츠학부
2666,문화콘텐츠학부(가구・도자디자인전공),문화콘텐츠학부가구도자디자인전공
2667,문화콘텐츠학부(시각문화큐레이터전공),문화콘텐츠학부시각문화큐레이터전공
2668,문화콘텐츠학부(인문과학대학),문화콘텐츠학부인문과학대학
2669,문화콘텐츠학부(현대조형미디어전공),문화콘텐츠학부현대조형미디어전공
2670,문화콘텐츠학전공,문화콘텐츠학전공
2671,문화테크노학과,문화테크노학과
2672,물류・무역전공,물류무역전공
2673,물류・환경・도시인프라공학부(건설공학전공),물류환경도시인프라공학부건설공학전공
2674,물류경영과,물류경영과
2675,물류교통학과,물류교통학과
2676,물류무역과,물류무역과
2677,물류무역학과,물류무역학과
2678,물류비즈니스학과,물류비즈니스학과
2679,물류시스템공학과,물류시스템공학과
2680,물류시스템학과,물류시스템학과
2681,물류유통경영학과,물류유통경영학과
2682,물류유통과,물류유통과
2683,물류유통학과,물류유통학과
2684,물류유통학전공,물류유통학전공
2685,물류통계정보학과,물류통계정보학과
2686,물류통상전공,물류통상전공
2687,물류통상학과,물류통상학과
2688,물류통상학부,물류통상학부
2689,물류패키징과,물류패키징과
2690,물류학과,물류학과
2691,물류학전공,물류학전공
2692,물리·천문학부(물리학전공),물리천문학부물리학전공
2693,물리·천문학부(천문학전공),물리천문학부천문학전공
2694,물리・광과학과,물리광과학과
2695,물리・천문학부,물리천문학부
2696,물리및공학물리학전공,물리및공학물리학전공
2697,물리반도체과학부,물리반도체과학부
2698,물리천문학과,물리천문학과
2699,물리학과,물리학과
2700,물리학전공,물리학전공
2701,물리화학부,물리화학부
2702,뮤지컬(방송연기)전공,뮤지컬방송연기전공
2703,뮤지컬ᆞ실용음악학과,뮤지컬실용음악학과
2704,뮤지컬과,뮤지컬과
2705,뮤지컬방송연기계열,뮤지컬방송연기계열
2706,뮤지컬엔터테인먼트과,뮤지컬엔터테인먼트과
2707,뮤지컬연기과,뮤지컬연기과
2708,뮤지컬연기전공,뮤지컬연기전공
2709,뮤지컬연기학과,뮤지컬연기학과
2710,뮤지컬전공,뮤지컬전공
2711,뮤지컬콘서트학부(공연기획경영전공),뮤지컬콘서트학부공연기획경영전공
2712,뮤지컬콘서트학부(실용음악전공),뮤지컬콘서트학부실용음악전공
2713,뮤지컬학과,뮤지컬학과
2714,뮤직콘텐츠기획과,뮤직콘텐츠기획과
2715,뮤직콘텐츠학과,뮤직콘텐츠학과
2716,뮤직프로덕션과,뮤직프로덕션과
2717,미국문화영어학과,미국문화영어학과
2718,미국통상전공,미국통상전공
2719,미국학과,미국학과
2720,미국학전공,미국학전공
2721,미네르바 교양대학(글로벌),미네르바교양대학글로벌
2722,미네르바 교양대학(서울),미네르바교양대학서울
2723,미네르바학부,미네르바학부
2724,미디어&엔터테인먼트학과,미디어엔터테인먼트학과
2725,미디어&콘텐츠학과,미디어콘텐츠학과
2726,미디어SW,미디어sw
2727,미디어·광고학부,미디어광고학부
2728,미디어경영학과,미디어경영학과
2729,미디어공학전공,미디어공학전공
2730,미디어광고콘텐츠학과,미디어광고콘텐츠학과
2731,미디어광고학과,미디어광고학과
2732,미디어기술콘텐츠학과,미디어기술콘텐츠학과
2733,미디어디자인과,미디어디자인과
2734,미디어디자인전공,미디어디자인전공
2735,미디어디자인학과,미디어디자인학과
2736,미디어마케팅경영과,미디어마케팅경영과
2737,미디어문예창작과,미디어문예창작과
2738,미디어문예창작전공,미디어문예창작전공
2739,미디어문예창작전공 트랙,미디어문예창작전공트랙
2740,미디어문예창작학과,미디어문예창작학과
2741,미디어문예창작학부,미디어문예창작학부
2742,미디어문학과,미디어문학과
2743,미디어문학전공,미디어문학전공
2744,미디어문화커뮤니케이션학과,미디어문화커뮤니케이션학과
2745,미디어문화학과,미디어문화학과
2746,미디어문화학부,미디어문화학부
2747,미디어보이스과,미디어보이스과
2748,미디어소프트웨어학과,미디어소프트웨어학과
2749,미디어스쿨,미디어스쿨
2750,미디어스토리텔링과(인문),미디어스토리텔링과인문
2751,미디어언론학과,미디어언론학과
2752,미디어영상공연학과,미디어영상공연학과
2753,미디어영상과,미디어영상과
2754,미디어영상광고학과,미디어영상광고학과
2755,미디어영상광고학부,미디어영상광고학부
2756,미디어영상광고홍보학,미디어영상광고홍보학
2757,미디어영상광고홍보학부,미디어영상광고홍보학부
2758,미디어영상스피치과,미디어영상스피치과
2759,미디어영상연기학과,미디어영상연기학과
2760,미디어영상전공,미디어영상전공
2761,미디어영상제작학과,미디어영상제작학과
2762,미디어영상콘텐츠과,미디어영상콘텐츠과
2763,미디어영상학과,미디어영상학과
2764,미디어영상학부,미디어영상학부
2765,미디어영상홍보학과,미디어영상홍보학과
2766,미디어영화영상제작전공,미디어영화영상제작전공
2767,미디어전공,미디어전공
2768,미디어창작과,미디어창작과
2769,미디어창작과(3년제),미디어창작과3년제
2770,미디어창작학과,미디어창작학과
2771,미디어창작학부,미디어창작학부
2772,미디어출판학과,미디어출판학과
2773,미디어출판학과(3년제),미디어출판학과3년제
2774,미디어커뮤니케이션학과,미디어커뮤니케이션학과
2775,미디어커뮤니케이션학부,미디어커뮤니케이션학부
2776,미디어커뮤니케이션학부(영상콘텐츠전공),미디어커뮤니케이션학부영상콘텐츠전공
2777,미디어커뮤니케이션학전공,미디어커뮤니케이션학전공
2778,미디어컨텐츠디자인학과,미디어컨텐츠디자인학과
2779,미디어콘텐츠과,미디어콘텐츠과
2780,미디어콘텐츠과(3년제),미디어콘텐츠과3년제
2781,미디어콘텐츠대학,미디어콘텐츠대학
2782,미디어콘텐츠융합자율학부,미디어콘텐츠융합자율학부
2783,미디어콘텐츠융합학부,미디어콘텐츠융합학부
2784,미디어콘텐츠전공,미디어콘텐츠전공
2785,미디어콘텐츠창작학과,미디어콘텐츠창작학과
2786,미디어콘텐츠학과,미디어콘텐츠학과
2787,미디어콘텐츠학부,미디어콘텐츠학부
2788,미디어콘텐츠학전공,미디어콘텐츠학전공
2789,미디어테크놀로지전공,미디어테크놀로지전공
2790,미디어학과,미디어학과
2791,미디어학부,미디어학부
2792,미래・문화・글로벌리더십계열,미래문화글로벌리더십계열
2793,미래경영학과,미래경영학과
2794,미래과학융합대학,미래과학융합대학
2795,미래교양대학,미래교양대학
2796,미래기술융합공학과,미래기술융합공학과
2797,미래농업융합학부,미래농업융합학부
2798,미래디자인학부,미래디자인학부
2799,미래라이프융합학부,미래라이프융합학부
2800,미래모빌리티공학과,미래모빌리티공학과
2801,미래모빌리티과,미래모빌리티과
2802,미래모빌리티설계과,미래모빌리티설계과
2803,미래모빌리티제조학과,미래모빌리티제조학과
2804,미래모빌리티학과,미래모빌리티학과
2805,미래문화생활과,미래문화생활과
2806,미래문화예술계열,미래문화예술계열
2807,미래사회공학부,미래사회공학부
2808,미래사회인재학부,미래사회인재학부
2809,미래산업융합계열,미래산업융합계열
2810,미래산업융합과,미래산업융합과
2811,미래산업융합대학,미래산업융합대학
2812,미래산업융합학과,미래산업융합학과
2813,미래스포츠융합학과,미래스포츠융합학과
2814,미래식품산업과,미래식품산업과
2815,미래에너지공학과,미래에너지공학과
2816,미래에너지공학융합전공,미래에너지공학융합전공
2817,미래에너지융합학과,미래에너지융합학과
2818,미래융합경영학과,미래융합경영학과
2819,미래융합계열,미래융합계열
2820,미래융합교육학부,미래융합교육학부
2821,미래융합대학,미래융합대학
2822,미래융합스쿨,미래융합스쿨
2823,미래융합승강기학과,미래융합승강기학과
2824,미래융합인재학부,미래융합인재학부
2825,미래융합학과,미래융합학과
2826,미래융합학부,미래융합학부
2827,미래융합학부(반려동물복지학과),미래융합학부반려동물복지학과
2828,미래융합학부(뷰티산업학과),미래융합학부뷰티산업학과
2829,미래융합학부(사회복지상담전공),미래융합학부사회복지상담전공
2830,미래융합학부(사회복지상담학과),미래융합학부사회복지상담학과
2831,미래융합학부(실버복지상담학전공),미래융합학부실버복지상담학전공
2832,미래융합학부(영양식품학과),미래융합학부영양식품학과
2833,미래융합학부(자산관리・6차산업학전공),미래융합학부자산관리6차산업학전공
2834,미래융합학부(평생교육・청소년학전공),미래융합학부평생교육청소년학전공
2835,미래인재대학,미래인재대학
2836,미래인재융합대학,미래인재융합대학
2837,미래인재학부,미래인재학부
2838,미래자동차공학과,미래자동차공학과
2839,미래자동차공학부,미래자동차공학부
2840,미래자동차공학부(융합),미래자동차공학부융합
2841,미래자동차공학전공,미래자동차공학전공
2842,미래자동차과,미래자동차과
2843,미래자동차과(미래차기술전공),미래자동차과미래차기술전공
2844,미래자동차과정,미래자동차과정
2845,미래자동차부품전공,미래자동차부품전공
2846,미래자동차융합공학과,미래자동차융합공학과
2847,미래자동차학과,미래자동차학과
2848,미래자동차학부,미래자동차학부
2849,미래전기자동차공학과(e-MU),미래전기자동차공학과emu
2850,미래전기자동차과,미래전기자동차과
2851,미래전기자동차과(e-MU),미래전기자동차과emu
2852,미래지능형모빌리티과,미래지능형모빌리티과
2853,미래창의융합계열,미래창의융합계열
2854,미래창조융합계열,미래창조융합계열
2855,미래친환경에너지과,미래친환경에너지과
2856,미래커리어개발학부(사회복지학과),미래커리어개발학부사회복지학과
2857,미래커리어개발학부(안경광학과_3년제),미래커리어개발학부안경광학과3년제
2858,미래커리어개발학부(전기과),미래커리어개발학부전기과
2859,미래커리어개발학부(토탈뷰티학과),미래커리어개발학부토탈뷰티학과
2860,미래커리어개발학부(화훼플로리스트과),미래커리어개발학부화훼플로리스트과
2861,미래푸드산업 조리기술과정,미래푸드산업조리기술과정
2862,미래학부,미래학부
2863,미래형자동차과,미래형자동차과
2864,미래형자동차학과,미래형자동차학과
2865,미래휴먼사회복지학부,미래휴먼사회복지학부
2866,미래휴먼융합학부,미래휴먼융합학부
2867,미생물・분자생명과학과,미생물분자생명과학과
2868,미생물나노소재학과,미생물나노소재학과
2869,미생물분자생명과학과,미생물분자생명과학과
2870,미생물소재학과,미생물소재학과
2871,미생물학과,미생물학과
2872,미술·디자인학부(디자인),미술디자인학부디자인
2873,미술·디자인학부(패션디자인),미술디자인학부패션디자인
2874,미술·디자인학부(회화·조소),미술디자인학부회화조소
2875,미술경영전공,미술경영전공
2876,미술과,미술과
2877,미술놀이치료학과,미술놀이치료학과
2878,미술디자인학전공,미술디자인학전공
2879,미술만화게임학부,미술만화게임학부
2880,미술사학과,미술사학과
2881,미술사학전공,미술사학전공
2882,미술심리보육과,미술심리보육과
2883,미술심리치료학과,미술심리치료학과
2884,미술이론과,미술이론과
2885,미술조형전공,미술조형전공
2886,미술창작학부,미술창작학부
2887,미술치료과,미술치료과
2888,미술치료학과,미술치료학과
2889,미술치료학과(자연),미술치료학과자연
2890,미술치료학전공,미술치료학전공
2891,미술학과,미술학과
2892,미술학과(한국화전공,미술학과한국화전공
2893,미술학부,미술학부
2894,미술학부(서양화전공),미술학부서양화전공
2895,미술학부(조소전공),미술학부조소전공
2896,미술학부(한국화전공),미술학부한국화전공
2897,미얀마어과,미얀마어과
2898,미얀마어전공,미얀마어전공
2899,미용건강과,미용건강과
2900,미용건강학과,미용건강학과
2901,미용경영학과,미용경영학과
2902,미용계열,미용계열
2903,미용계열(3년제),미용계열3년제
2904,미용과,미용과
2905,미용과학과,미용과학과
2906,미용과학부,미용과학부
2907,미용관광복지과,미용관광복지과
2908,미용복지학과,미용복지학과
2909,미용예술과,미용예술과
2910,미용예술학과,미용예술학과
2911,미용전공,미용전공
2912,미용피부관리과,미용피부관리과
2913,미용피부테라피과,미용피부테라피과
2914,미용피부테라피학과,미용피부테라피학과
2915,미용피부화장품과,미용피부화장품과
2916,미용피부화장품학과,미용피부화장품학과
2917,미용학과,미용학과
2918,미용화장품과학과,미용화장품과학과
2919,미주비즈니스학과,미주비즈니스학과
2920,미주통상・문화학과,미주통상문화학과
2921,민석교양대학,민석교양대학
2922,민속학과,민속학과
2923,바둑학과,바둑학과
2924,바리스타・소믈리에학과,바리스타소믈리에학과
2925,바리스타과,바리스타과
2926,바리스타제과제빵과,바리스타제과제빵과
2927,바리스타제과제빵과(인문),바리스타제과제빵과인문
2928,바리스타조리제빵과,바리스타조리제빵과
2929,바이오-로봇시스템공학과,바이오로봇시스템공학과
2930,바이오・의생명공학과,바이오의생명공학과
2931,바이오공학과,바이오공학과
2932,바이오공학및마케팅,바이오공학및마케팅
2933,바이오공학전공,바이오공학전공
2934,바이오기능성소재학과,바이오기능성소재학과
2935,바이오기능성식품학과,바이오기능성식품학과
2936,바이오나노소재과,바이오나노소재과
2937,바이오나노학과,바이오나노학과
2938,바이오나노화학부,바이오나노화학부
2939,바이오동물보건과,바이오동물보건과
2940,바이오동물보호과,바이오동물보호과
2941,바이오동물전공,바이오동물전공
2942,바이오로직스학과,바이오로직스학과
2943,바이오메디대학,바이오메디대학
2944,바이오메디컬공학과,바이오메디컬공학과
2945,바이오메디컬공학부,바이오메디컬공학부
2946,바이오메디컬공학부(헬스케어기기공학전공),바이오메디컬공학부헬스케어기기공학전공
2947,바이오메디컬공학부(헬스케어정보공학전공),바이오메디컬공학부헬스케어정보공학전공
2948,바이오메디컬공학전공,바이오메디컬공학전공
2949,바이오메디컬과,바이오메디컬과
2950,바이오메디컬소재과,바이오메디컬소재과
2951,바이오메디컬소프트웨어학과,바이오메디컬소프트웨어학과
2952,바이오메디컬융합학과,바이오메디컬융합학과
2953,바이오메디컬전공,바이오메디컬전공
2954,바이오메디컬정보학과,바이오메디컬정보학과
2955,바이오메디컬학과,바이오메디컬학과
2956,바이오메디컬화학공학과,바이오메디컬화학공학과
2957,바이오메카트로닉스전공,바이오메카트로닉스전공
2958,바이오메카트로닉스학과,바이오메카트로닉스학과
2959,바이오및뇌공학과,바이오및뇌공학과
2960,바이오발효융합학과,바이오발효융합학과
2961,바이오배양공정과,바이오배양공정과
2962,바이오백신제약과,바이오백신제약과
2963,바이오보건환경과(3년제),바이오보건환경과3년제
2964,바이오산업공학부,바이오산업공학부
2965,바이오산업공학전공,바이오산업공학전공
2966,바이오산업기계공학과,바이오산업기계공학과
2967,바이오산업융합학부,바이오산업융합학부
2968,바이오산업자원공학전공,바이오산업자원공학전공
2969,바이오산업학부,바이오산업학부
2970,바이오생명공학과,바이오생명공학과
2971,바이오생명공학전공,바이오생명공학전공
2972,바이오생명과,바이오생명과
2973,바이오생명과학과,바이오생명과학과
2974,바이오생명의약과(공학),바이오생명의약과공학
2975,바이오생명정보과,바이오생명정보과
2976,바이오생명제약과,바이오생명제약과
2977,바이오생활공학전공,바이오생활공학전공
2978,바이오섬유소재학과,바이오섬유소재학과
2979,바이오소재과학과,바이오소재과학과
2980,바이오소재전공,바이오소재전공
2981,바이오시스템・소재학부,바이오시스템소재학부
2982,바이오시스템공학과,바이오시스템공학과
2983,바이오시스템공학전공,바이오시스템공학전공
2984,바이오시스템기계공학과,바이오시스템기계공학과
2985,바이오시스템기계공학전공,바이오시스템기계공학전공
2986,바이오시스템의과학부,바이오시스템의과학부
2987,바이오식품공학과,바이오식품공학과
2988,바이오식품과학과,바이오식품과학과
2989,바이오식품기계공학부,바이오식품기계공학부
2990,바이오식품분석과,바이오식품분석과
2991,바이오식품산업전공,바이오식품산업전공
2992,바이오식품산업학부,바이오식품산업학부
2993,바이오식품소재학과,바이오식품소재학과
2994,바이오식품영양학부,바이오식품영양학부
2995,바이오식품외식산업학과,바이오식품외식산업학과
2996,바이오식품의과학과,바이오식품의과학과
2997,바이오식품학전공,바이오식품학전공
2998,바이오신약의과학부,바이오신약의과학부
2999,바이오싸이언스,바이오싸이언스
3000,바이오약용식물과,바이오약용식물과
3001,바이오에너지공학과,바이오에너지공학과
3002,바이오융합공학계열,바이오융합공학계열
3003,바이오융합공학과,바이오융합공학과
3004,바이오융합공학전공,바이오융합공학전공
3005,바이오융합공학전공/생명시스템학부,바이오융합공학전공생명시스템학부
3006,바이오융합과학부,바이오융합과학부
3007,바이오융합전공,바이오융합전공
3008,바이오융합학과,바이오융합학과
3009,바이오융합학부,바이오융합학부
3010,바이오응용공학부,바이오응용공학부
3011,바이오응용화학과,바이오응용화학과
3012,바이오의공학부,바이오의공학부
3013,바이오의료기기학과,바이오의료기기학과
3014,바이오의약공학과,바이오의약공학과
3015,바이오의약공학전공,바이오의약공학전공
3016,바이오의약과,바이오의약과
3017,바이오의약분석과,바이오의약분석과
3018,바이오의약전공,바이오의약전공
3019,바이오의약학과,바이오의약학과
3020,바이오의약학부,바이오의약학부
3021,바이오의약학전공,바이오의약학전공
3022,바이오인포매틱스전공,바이오인포매틱스전공
3023,바이오자원환경학과,바이오자원환경학과
3024,바이오자원환경학전공,바이오자원환경학전공
3025,바이오정보과,바이오정보과
3026,바이오제약공학과,바이오제약공학과
3027,바이오제약공학전공,바이오제약공학전공
3028,바이오제약과,바이오제약과
3029,바이오제약산업학부,바이오제약산업학부
3030,바이오코스메틱과,바이오코스메틱과
3031,바이오코스메틱전공,바이오코스메틱전공
3032,바이오코스메틱학과,바이오코스메틱학과
3033,바이오테크놀로지학부,바이오테크놀로지학부
3034,바이오품질관리과,바이오품질관리과
3035,바이오학부,바이오학부
3036,바이오한약자원학과,바이오한약자원학과
3037,바이오한약학전공,바이오한약학전공
3038,바이오헬스융합대학,바이오헬스융합대학
3039,바이오헬스융합학과,바이오헬스융합학과
3040,바이오헬스융합학부,바이오헬스융합학부
3041,바이오헬스컨디셔닝학과,바이오헬스컨디셔닝학과
3042,바이오헬스케어학과,바이오헬스케어학과
3043,바이오헬스케어학부,바이오헬스케어학부
3044,바이오헬스학부,바이오헬스학부
3045,바이오헴프과,바이오헴프과
3046,바이오화장품공학전공,바이오화장품공학전공
3047,바이오화장품학과,바이오화장품학과
3048,바이오화장품학전공,바이오화장품학전공
3049,바이오화학공학과,바이오화학공학과
3050,바이오화학산업학부,바이오화학산업학부
3051,바이오환경공학과,바이오환경공학과
3052,바이오환경과학과,바이오환경과학과
3053,바이오환경보건과,바이오환경보건과
3054,바이오환경에너지학과,바이오환경에너지학과
3055,박물관학전공,박물관학전공
3056,박승철헤어과,박승철헤어과
3057,반도체CAD,반도체cad
3058,반도체ᆞ디스플레이스쿨,반도체디스플레이스쿨
3059,반도체ᆞ디스플레이학부,반도체디스플레이학부
3060,반도체ᆞ신소재공학과,반도체신소재공학과
3061,반도체ᆞ전자공학부,반도체전자공학부
3062,반도체ᆞ전자공학부(반도체공학전공),반도체전자공학부반도체공학전공
3063,반도체ᆞ전자공학부(전자공학전공),반도체전자공학부전자공학전공
3064,반도체・디스플레이학과,반도체디스플레이학과
3065,반도체・에너지공학과,반도체에너지공학과
3066,반도체・에너지신소재공학부,반도체에너지신소재공학부
3067,반도체계열,반도체계열
3068,반도체공정과,반도체공정과
3069,반도체공정장비과,반도체공정장비과
3070,반도체공학과,반도체공학과
3071,반도체공학부,반도체공학부
3072,반도체공학부(반도체ᆞ디스플레이전공),반도체공학부반도체디스플레이전공
3073,반도체공학부(반도체설계전공),반도체공학부반도체설계전공
3074,반도체과,반도체과
3075,반도체과학기술학과,반도체과학기술학과
3076,반도체과학전공,반도체과학전공
3077,반도체기계공학과,반도체기계공학과
3078,반도체기계과,반도체기계과
3079,반도체기계설계과,반도체기계설계과
3080,반도체기계시스템공학과,반도체기계시스템공학과
3081,반도체기계정비학과,반도체기계정비학과
3082,반도체디스플레이과,반도체디스플레이과
3083,반도체디스플레이장비운영학과,반도체디스플레이장비운영학과
3084,반도체디스플레이전공,반도체디스플레이전공
3085,반도체디스플레이학과,반도체디스플레이학과
3086,반도체물리전공,반도체물리전공
3087,반도체물리전자학과,반도체물리전자학과
3088,반도체물리학과,반도체물리학과
3089,반도체산업융합학과,반도체산업융합학과
3090,반도체설계과,반도체설계과
3091,반도체설계학과,반도체설계학과
3092,반도체설비자동화과,반도체설비자동화과
3093,반도체소재응용과,반도체소재응용과
3094,반도체소프트웨어과,반도체소프트웨어과
3095,반도체시스템공학과,반도체시스템공학과
3096,반도체시스템공학부,반도체시스템공학부
3097,반도체시스템과,반도체시스템과
3098,반도체시스템과(ICT융합전자),반도체시스템과ict융합전자
3099,반도체시스템과(융합전기전자),반도체시스템과융합전기전자
3100,반도체시스템융합공학전공,반도체시스템융합공학전공
3101,반도체시스템전공,반도체시스템전공
3102,반도체시스템제어과,반도체시스템제어과
3103,반도체신소재공학과,반도체신소재공학과
3104,반도체융합SW과,반도체융합sw과
3105,반도체융합공학과,반도체융합공학과
3106,반도체융합기계,반도체융합기계
3107,반도체융합학과,반도체융합학과
3108,반도체응용물리학과,반도체응용물리학과
3109,반도체인프라및환경융합공학전공,반도체인프라및환경융합공학전공
3110,반도체자동화과,반도체자동화과
3111,반도체자동화설비학과,반도체자동화설비학과
3112,반도체장비개발과,반도체장비개발과
3113,반도체장비공학과,반도체장비공학과
3114,반도체장비과,반도체장비과
3115,반도체장비설계과,반도체장비설계과
3116,반도체장비제어,반도체장비제어
3117,반도체전공,반도체전공
3118,반도체전기시스템과,반도체전기시스템과
3119,반도체전자계열,반도체전자계열
3120,반도체전자계열(미래자동차전자과),반도체전자계열미래자동차전자과
3121,반도체전자공학과,반도체전자공학과
3122,반도체전자공학부(반도체공학전공),반도체전자공학부반도체공학전공
3123,반도체전자공학부(전자공학전공),반도체전자공학부전자공학전공
3124,반도체전자공학전공,반도체전자공학전공
3125,반도체전자과,반도체전자과
3126,반도체전자산업과,반도체전자산업과
3127,반도체전자통신공학부,반도체전자통신공학부
3128,반도체정보공학전공,반도체정보공학전공
3129,반도체제조운용학과,반도체제조운용학과
3130,반도체클러스터과,반도체클러스터과
3131,반도체테스트과,반도체테스트과
3132,반도체품질측정과,반도체품질측정과
3133,반도체학과,반도체학과
3134,반려동물과,반려동물과
3135,반려동물과(2년제),반려동물과2년제
3136,반려동물관리과,반려동물관리과
3137,반려동물관리학과,반려동물관리학과
3138,반려동물라이프계열,반려동물라이프계열
3139,반려동물문화학과,반려동물문화학과
3140,반려동물보건과,반려동물보건과
3141,반려동물보건과(3년제),반려동물보건과3년제
3142,반려동물보건관리학과,반려동물보건관리학과
3143,반려동물보건학과,반려동물보건학과
3144,반려동물보건학과(3년제),반려동물보건학과3년제
3145,반려동물산업과,반려동물산업과
3146,반려동물산업학과,반려동물산업학과
3147,반려동물산업학부,반려동물산업학부
3148,반려동물스타일리스트과,반려동물스타일리스트과
3149,반려동물전공,반려동물전공
3150,반려동물케어과,반려동물케어과
3151,반려동물토탈케어과,반려동물토탈케어과
3152,반려동물학과,반려동물학과
3153,반려동물학부,반려동물학부
3154,반려동물학전공,반려동물학전공
3155,반려동식물학과,반려동식물학과
3156,발달재활학과,발달재활학과
3157,발명특허학과,발명특허학과
3158,발전공학과,발전공학과
3159,발전설비과,발전설비과
3160,방공무기부사관과,방공무기부사관과
3161,방공유도무기과,방공유도무기과
3162,방사선과,방사선과
3163,방사선의과학대학-특수의료장비진단ᆞ치료향상,방사선의과학대학특수의료장비진단치료향상
3164,방사선학과,방사선학과
3165,방사선화학과,방사선화학과
3166,방산기계공학전공,방산기계공학전공
3167,방송.영상.뉴미디어전공,방송영상뉴미디어전공
3168,방송·영상콘텐츠학과,방송영상콘텐츠학과
3169,방송・영상콘텐츠학부,방송영상콘텐츠학부
3170,방송・영상학부,방송영상학부
3171,방송광고영상학부,방송광고영상학부
3172,방송광고제작과,방송광고제작과
3173,방송극작과,방송극작과
3174,방송기술계열 방송시스템,방송기술계열방송시스템
3175,방송기술계열 방송음향기술,방송기술계열방송음향기술
3176,방송기술계열 방송제작기술,방송기술계열방송제작기술
3177,방송기술계열(예체능),방송기술계열예체능
3178,방송기술과(예체능),방송기술과예체능
3179,방송기술학과,방송기술학과
3180,방송메이크업네일피부전공,방송메이크업네일피부전공
3181,방송메이크업학과,방송메이크업학과
3182,방송문예창작학과,방송문예창작학과
3183,방송문화콘텐츠과,방송문화콘텐츠과
3184,방송미디어과,방송미디어과
3185,방송미디어과(3년제),방송미디어과3년제
3186,방송미디어과학과,방송미디어과학과
3187,방송미디어메이크업과,방송미디어메이크업과
3188,방송미디어학과,방송미디어학과
3189,방송보도제작과,방송보도제작과
3190,방송보도제작학과,방송보도제작학과
3191,방송뷰티메이크업과,방송뷰티메이크업과
3192,방송뷰티학과(메이크업헤어전공),방송뷰티학과메이크업헤어전공
3193,방송뷰티학과(스타일리스트전공),방송뷰티학과스타일리스트전공
3194,방송뷰티헤어학과,방송뷰티헤어학과
3195,방송사진예술학과,방송사진예술학과
3196,방송시각영상디자인학부,방송시각영상디자인학부
3197,방송연예・미디어과,방송연예미디어과
3198,방송연예계열 연기,방송연예계열연기
3199,방송연예계열 예능,방송연예계열예능
3200,방송연예과,방송연예과
3201,방송연예과(K-POP전공),방송연예과kpop전공
3202,방송연예과(뮤지컬전공),방송연예과뮤지컬전공
3203,방송연예과(연기전공),방송연예과연기전공
3204,방송연예과(예체능),방송연예과예체능
3205,방송연예과(예체능)(3년제),방송연예과예체능3년제
3206,방송연예영상계열,방송연예영상계열
3207,방송연예전공,방송연예전공
3208,방송연예학과,방송연예학과
