detail_id,integrated_code
6207,470
6607,470
6624,470
6626,470
6627,470
6628,470
6644,470
6645,470
6663,470
6679,470
6680,470
6681,470
6686,470
6687,470
6702,470
6771,470
6772,470
7258,470
7487,470
7491,470
7492,470
8079,470
8081,470
231,471
2240,471
2244,471
2262,471
2293,471
2299,471
2307,471
2459,471
2737,471
2741,471
2747,471
2772,471
2773,471
4441,471
6709,479
6924,479
6726,484
6729,484
7545,484
6778,486
7522,486
7524,486
69,488
121,488
261,488
699,488
700,488
2247,488
3649,488
3684,488
3690,488
3695,488
3696,488
3698,488
4448,488
4449,488
4512,488
4513,488
5191,488
5889,488
5890,488
6192,488
6740,488
6745,488
6746,488
6750,488
6751,488
6752,488
6753,488
6755,488
6756,488
6757,488
6789,488
7425,488
7438,488
7454,488
7502,488
7510,488
8142,488
8234,488
2524,489
4390,489
4563,489
4566,489
4581,489
4618,489
22,490
39,490
40,490
59,490
120,490
134,490
158,490
199,490
203,490
204,490
214,490
222,490
225,490
229,490
230,490
244,490
246,490
247,490
248,490
284,490
285,490
293,490
296,490
298,490
299,490
309,490
310,490
1524,490
1915,490
1917,490
1924,490
1930,490
1978,490
2242,490
2285,490
3667,490
4296,490
4304,490
4305,490
4309,490
4359,490
4366,490
4367,490
4371,490
4509,490
4558,490
4564,490
4565,490
4568,490
4950,490
5854,490
5871,490
6023,490
6182,490
6188,490
6199,490
6340,490
6342,490
6513,490
6578,490
6609,490
6615,490
6616,490
6638,490
6653,490
6669,490
6677,490
6688,490
6696,490
6698,490
6701,490
6717,490
6718,490
6719,490
6720,490
6738,490
6739,490
6742,490
6762,490
6763,490
6764,490
6765,490
6766,490
6770,490
6771,490
6774,490
6775,490
6776,490
6777,490
6782,490
6783,490
6785,490
6786,490
6787,490
6788,490
6790,490
6791,490
6797,490
6801,490
6803,490
6804,490
6806,490
6807,490
6810,490
6811,490
6812,490
6813,490
6815,490
7075,490
7086,490
7087,490
7089,490
7091,490
7111,490
7128,490
7174,490
7270,490
7271,490
7415,490
7426,490
7466,490
7499,490
7501,490
7516,490
7517,490
7519,490
7530,490
7561,490
7652,490
7653,490
8080,490
8084,490
8235,490
19,491
23,491
87,491
122,491
123,491
214,491
216,491
218,491
219,491
222,491
234,491
273,491
279,491
282,491
285,491
288,491
289,491
303,491
419,491
1086,491
1116,491
1118,491
1920,491
2286,491
2516,491
3695,491
3696,491
4360,491
4361,491
4363,491
4366,491
4368,491
4369,491
4370,491
4510,491
4511,491
4514,491
4568,491
4569,491
4592,491
6048,491
6208,491
6273,491
6623,491
6687,491
6689,491
6690,491
6694,491
6695,491
6696,491
6697,491
6699,491
6700,491
6750,491
6751,491
6787,491
6792,491
6793,491
6794,491
6796,491
6799,491
6805,491
6808,491
6809,491
6811,491
7499,491
7521,491
7528,491
7654,491
7701,491
8083,491
364,492
1260,492
1453,492
1457,492
1461,492
5189,492
5245,492
5359,492
5574,492
5576,492
5577,492
6825,492
6827,492
6828,492
6830,492
6831,492
6832,492
6833,492
6835,492
6837,492
6838,492
6839,492
6840,492
6841,492
6842,492
6844,492
6845,492
7655,492
7656,492
325,493
353,493
1386,493
1462,493
2926,493
2927,493
2928,493
3306,493
3307,493
3308,493
3310,493
4910,493
6847,493
6848,493
6849,493
6850,493
6851,493
6852,493
6854,493
6855,493
6856,493
6857,493
6858,493
6859,493
6860,493
6920,493
6921,493
6922,493
6923,493
7379,493
7380,493
7381,493
7382,493
7714,493
8413,493
8417,493
8419,493
8428,493
8429,493
8430,493
8431,493
8432,493
8447,493
8448,493
8457,493
8458,493
8460,493
8468,493
141,494
3029,494
4096,494
4097,494
4896,494
4927,494
6861,494
6862,494
6863,494
6864,494
6865,494
6866,494
6867,494
6868,494
7945,494
7955,494
7956,494
8305,494
8310,494
113,495
302,495
1705,495
4407,495
4467,495
4828,495
5700,495
6183,495
6431,495
6438,495
6573,495
6583,495
6584,495
6612,495
6617,495
6869,495
6870,495
6871,495
7245,495
7250,495
374,496
3161,496
4477,496
4543,496
4570,496
4612,496
4993,496
6356,496
6528,496
6574,496
6584,496
6585,496
7292,496
6874,498
6875,498
7771,498
7772,498
6876,499
6877,499
6879,499
6880,499
13,500
2397,500
4111,500
6884,500
6887,500
7629,500
502,502
1974,502
1987,502
3870,502
3872,502
3873,502
4389,502
6821,502
6893,502
6894,502
6897,502
6898,502
8653,502
8657,502
1847,503
1986,503
3846,503
3862,503
3873,503
3874,503
3875,503
4053,503
4103,503
4104,503
4105,503
5934,503
5942,503
6708,503
6818,503
6820,503
6890,503
6891,503
6895,503
6896,503
6897,503
6898,503
6899,503
8655,503
8658,503
1465,504
1466,504
2084,504
2085,504
4931,504
5587,504
5589,504
5615,504
5624,504
5632,504
5717,504
6853,504
6908,504
6915,504
6916,504
6924,504
7906,504
7954,504
8121,504
8421,504
1467,505
6925,505
6926,505
6933,505
6936,505
6937,505
6938,505
6939,505
2895,507
6353,507
6946,507
6947,507
6948,507
6949,507
426,508
795,508
1547,508
1548,508
2179,508
2180,508
2656,508
2669,508
2893,508
4124,508
4190,508
5920,508
5948,508
6351,508
6352,508
6353,508
6950,508
6951,508
6952,508
6953,508
6955,508
6956,508
6957,508
6958,508
7715,508
7970,508
7971,508
5044,509
5093,509
5094,509
5171,509
5917,509
5918,509
1908,511
2545,511
2546,511
4163,511
4185,511
5665,511
5666,511
6960,511
6961,511
6962,511
6963,511
6964,511
7558,511
937,514
950,514
951,514
954,514
968,514
969,514
970,514
1231,514
1339,514
1399,514
1475,514
2251,514
3332,514
3637,514
3638,514
3639,514
5020,514
5021,514
6065,514
6066,514
7002,514
7003,514
1492,516
5164,516
7026,516
7027,516
7028,516
7031,516
1430,520
1480,520
2076,520
3639,520
4160,520
5156,520
5159,520
5163,520
5580,520
5585,520
6024,520
6983,520
6984,520
6992,520
6993,520
6996,520
6997,520
6998,520
6999,520
7000,520
7001,520
7002,520
7004,520
7005,520
7006,520
7007,520
7008,520
7009,520
7010,520
7011,520
7012,520
7013,520
7014,520
7022,520
7029,520
7030,520
7049,520
7050,520
7051,520
7052,520
7053,520
7054,520
7055,520
7056,520
7968,520
919,523
4106,523
4107,523
7061,523
7062,523
7064,523
7215,523
8223,523
790,524
793,524
1272,524
2099,524
5766,524
7066,525
5767,529
7112,529
7113,529
6439,531
6440,531
7117,531
7118,531
51,532
346,532
512,532
547,532
548,532
2210,532
2230,532
2232,532
2233,532
2266,532
2287,532
2288,532
2289,532
2293,532
2297,532
2299,532
2300,532
2302,532
2783,532
4588,532
5481,532
5560,532
1941,533
2388,533
7131,533
7132,533
7133,533
7136,533
7137,533
7139,533
7140,533
7141,533
7142,533
7150,533
7151,533
7152,533
789,535
791,535
792,535
794,535
7156,535
7157,535
7160,536
7161,536
7063,537
7162,537
7163,537
7164,537
7165,537
7166,537
267,540
305,540
378,540
7177,540
7179,540
7851,540
2693,541
7214,541
7217,541
7229,542
7240,542
7241,542
7220,543
7221,543
7267,543
7268,543
7246,545
7249,545
7257,545
7266,545
7254,546
7255,546
7256,546
7233,547
7237,547
7300,549
7301,549
7303,549
7305,549
7306,549
7308,549
7309,549
7310,549
1534,550
5125,550
5130,550
5131,550
7298,550
7302,550
7303,550
7304,550
7307,550
7311,550
7312,550
7313,550
7314,550
7315,550
7316,550
7317,550
7318,550
7319,550
7320,550
7321,550
7322,550
161,552
321,552
766,552
1219,552
1220,552
1417,552
2799,552
2813,552
4127,552
4128,552
4129,552
4132,552
4679,552
4684,552
4687,552
4705,552
4706,552
4711,552
4713,552
4714,552
4718,552
4726,552
4727,552
4728,552
4729,552
4730,552
4731,552
4751,552
4764,552
4765,552
4816,552
5225,552
5565,552
5709,552
7326,552
7328,552
7329,552
7330,552
7331,552
7332,552
7333,552
7334,552
7335,552
7336,552
7338,552
7583,552
8721,552
8738,552
1904,556
1905,556
2034,556
2035,556
2404,556
2405,556
2406,556
2411,556
2452,556
2455,556
2456,556
2457,556
3876,556
4772,556
4773,556
5232,556
5233,556
7348,556
7349,556
7357,556
7358,556
7962,556
7963,556
2036,557
2456,557
4887,557
7350,557
7351,557
7352,557
7353,557
7354,557
7355,557
7356,557
7357,557
7359,557
1890,558
5762,558
7362,560
7363,560
1380,566
2152,566
2189,566
2744,566
4805,566
5474,566
7387,566
7388,566
7389,566
7390,566
7393,566
7394,566
7548,566
7549,566
7596,566
936,567
5701,567
7374,567
7375,567
391,568
392,568
407,568
408,568
415,568
417,568
516,568
517,568
518,568
524,568
533,568
535,568
536,568
538,568
539,568
540,568
541,568
542,568
543,568
545,568
2461,568
2508,568
3620,568
3622,568
3623,568
4589,568
5429,568
7171,568
7427,568
7429,568
25,569
26,569
30,569
53,569
63,569
65,569
66,569
67,569
68,569
108,569
116,569
124,569
125,569
126,569
128,569
133,569
155,569
268,569
286,569
300,569
310,569
1316,569
1446,569
1919,569
1922,569
1923,569
2205,569
2248,569
2254,569
3625,569
3646,569
3672,569
3887,569
3919,569
4279,569
4285,569
4310,569
4365,569
4387,569
4509,569
4583,569
4584,569
5851,569
5950,569
6025,569
6097,569
6100,569
6177,569
6180,569
6181,569
6184,569
6187,569
6190,569
6191,569
6195,569
6202,569
6203,569
6204,569
6205,569
6212,569
6213,569
6509,569
6516,569
6590,569
6601,569
6731,569
7075,569
7084,569
7090,569
7129,569
7406,569
7416,569
7417,569
7418,569
7419,569
7420,569
7422,569
7431,569
7435,569
7436,569
7439,569
7440,569
7467,569
7468,569
7476,569
7480,569
7482,569
7486,569
7489,569
7490,569
7503,569
7505,569
7517,569
7518,569
7531,569
7532,569
7533,569
7539,569
7540,569
7562,569
8104,569
8105,569
8711,569
93,570
148,570
382,570
7443,570
7444,570
7445,570
6,574
7,574
508,574
509,574
513,574
2235,574
2236,574
2237,574
2238,574
2256,574
2257,574
2261,574
2264,574
2291,574
2292,574
2296,574
2465,574
2467,574
2733,574
2735,574
3621,574
4292,574
4780,574
5437,574
5438,574
5439,574
5722,574
7474,574
7547,574
8,575
146,575
217,575
253,575
432,575
2460,575
7449,575
7863,575
212,576
213,576
379,576
1829,576
2525,576
3689,576
3691,576
3692,576
3693,576
3694,576
6747,576
6748,576
6754,576
6800,576
7412,576
7453,576
7509,576
7510,576
7563,576
32,578
34,578
35,578
38,578
49,578
74,578
75,578
77,578
81,578
83,578
84,578
85,578
96,578
97,578
102,578
105,578
129,578
134,578
258,578
260,578
262,578
263,578
313,578
377,578
410,578
1296,578
2538,578
2801,578
4281,578
4284,578
4289,578
4290,578
4294,578
4299,578
4300,578
4301,578
4302,578
4303,578
4362,578
4468,578
4469,578
4470,578
4571,578
5901,578
5903,578
5951,578
5988,578
6005,578
6008,578
6089,578
6178,578
6196,578
6197,578
6198,578
6200,578
6211,578
7281,578
7430,578
7433,578
7451,578
7452,578
7456,578
7457,578
7460,578
7461,578
7462,578
7463,578
7472,578
7478,578
7494,578
7533,578
7535,578
7538,578
274,579
7095,579
7483,579
7484,579
7485,579
7889,579
2535,580
6405,580
6553,580
6571,580
6659,580
339,582
3193,582
4642,582
4643,582
4644,582
6068,582
6105,582
7757,582
7763,582
460,588
461,588
464,588
465,588
473,588
476,588
493,588
495,588
910,588
1876,588
1878,588
3731,588
3812,588
3839,588
3843,588
4378,588
4391,588
4524,588
4630,588
6175,588
6457,588
6459,588
7155,588
7220,588
7222,588
7224,588
7225,588
7252,588
7253,588
7601,588
7603,588
7605,588
7607,588
7608,588
7610,588
7611,588
7613,588
7614,588
7616,588
7620,588
7621,588
7624,588
7625,588
7628,588
8228,588
467,590
472,590
474,590
475,590
503,590
1852,590
1960,590
2113,590
2114,590
2128,590
4374,590
4376,590
4591,590
4637,590
6463,590
7159,590
7606,590
7608,590
7609,590
7612,590
7617,590
7618,590
7619,590
7622,590
7623,590
7624,590
7626,590
7627,590
200,591
383,591
1081,591
1581,591
1912,591
1913,591
1916,591
1918,591
1925,591
1926,591
1928,591
1931,591
2217,591
2685,591
3647,591
3648,591
3657,591
3658,591
3660,591
3661,591
3663,591
3664,591
3665,591
3670,591
3673,591
4324,591
4342,591
4347,591
4349,591
4350,591
4456,591
6026,591
6027,591
6028,591
6029,591
6349,591
6600,591
6673,591
6779,591
6780,591
6781,591
6815,591
7527,591
7644,591
7645,591
7646,591
7647,591
7648,591
7649,591
8298,591
5804,592
5805,592
5807,592
7042,592
7043,592
7044,592
7295,592
7340,592
7341,592
7342,592
7665,592
7666,592
7669,592
7670,592
7671,592
7672,592
7673,592
7674,592
7675,592
7676,592
7691,592
7905,592
401,593
1103,593
1112,593
1113,593
1114,593
1115,593
1121,593
7343,593
7684,593
7685,593
7972,593
412,596
422,596
1893,596
1894,596
2189,596
2318,596
3504,596
3509,596
3591,596
4178,596
4179,596
4180,596
6128,596
6279,596
7718,596
7720,596
7725,596
7726,596
7727,596
7728,596
7729,596
7738,596
7742,596
7743,596
7747,596
7750,596
7754,596
7765,596
7766,596
7768,596
11,598
1294,598
5664,598
6969,598
7057,598
7058,598
7761,598
1487,606
7814,606
7815,606
7816,606
7821,606
7824,607
5791,609
7831,609
7833,609
7842,609
7848,609
368,611
2478,611
2859,611
2909,611
2912,611
2913,611
2914,611
2915,611
2916,611
3506,611
3520,611
3523,611
3525,611
3538,611
3539,611
3540,611
3541,611
3543,611
3567,611
3576,611
3582,611
4653,611
5228,611
5229,611
6082,611
7638,611
7864,611
7866,611
7867,611
7869,611
7870,611
7871,611
7872,611
7873,611
7875,611
7877,611
7878,611
8271,611
458,612
459,612
1754,612
2636,612
5563,612
5967,612
5974,612
5976,612
5978,612
7567,612
7879,612
7880,612
7882,612
7883,612
7942,615
7943,616
935,622
980,622
1504,622
1505,622
3629,622
4652,622
7032,622
7975,622
7982,622
7992,622
8031,622
8032,622
8033,622
8034,622
8035,622
8038,622
8039,622
8040,622
8053,622
8066,622
8067,622
8068,622
8106,622
8377,622
8490,622
595,623
7988,623
7991,623
7994,623
7998,623
1671,624
1673,624
1713,624
1716,624
1719,624
4523,624
5649,624
5651,624
5653,624
5654,624
5655,624
5656,624
5841,624
7978,624
7979,624
8005,624
8010,624
8011,624
8020,624
8045,624
8046,624
8051,624
8056,624
8057,624
8058,624
8059,624
8060,624
8061,624
8062,624
8063,624
8064,624
8091,624
1174,626
4418,626
8001,626
8002,626
8003,626
8004,626
8013,626
8044,626
8052,626
8065,626
8066,626
8069,626
8070,626
8071,626
8079,626
8086,626
8097,626
8098,626
8099,626
8102,626
8108,626
8291,626
8292,626
8293,626
2133,627
7275,627
7293,627
7974,627
8007,627
8008,627
8009,627
8015,627
8017,627
8018,627
8019,627
8074,627
8078,627
8082,627
8085,627
8086,627
8087,627
8088,627
8089,627
8090,627
8092,627
8093,627
8096,627
8098,627
8099,627
8100,627
8101,627
8103,627
8287,627
8288,627
8289,627
8290,627
1265,629
8127,629
8128,629
8129,629
8144,629
1720,630
1725,630
8151,630
8152,630
8153,630
8154,630
8155,630
8156,630
8157,630
8178,630
8209,630
8224,630
1599,631
1721,631
1722,631
2812,631
4167,631
4497,631
4521,631
4578,631
7063,631
7294,631
8143,631
8158,631
8159,631
8164,631
8167,631
8168,631
8171,631
8174,631
8175,631
8176,631
8177,631
8211,631
8217,631
8218,631
8221,631
8222,631
8662,631
2363,633
8165,633
8166,633
8198,633
8199,633
8200,633
8201,633
8214,633
8216,633
1723,634
1724,634
6942,634
6943,634
6944,634
7288,634
8189,634
8202,634
8203,634
4857,635
8161,635
8179,635
8188,635
8190,635
8191,635
8197,635
8207,635
8208,635
8213,635
618,636
816,636
827,636
829,636
1120,636
1123,636
1283,636
1567,636
2259,636
2557,636
3421,636
3435,636
3436,636
3797,636
3798,636
3800,636
4102,636
4258,636
4260,636
4458,636
5648,636
6079,636
6597,636
6716,636
7631,636
7687,636
7689,636
8249,636
8255,636
8256,636
8257,636
8264,636
759,639
799,639
806,639
809,639
811,639
812,639
815,639
817,639
819,639
820,639
822,639
824,639
825,639
826,639
828,639
829,639
830,639
831,639
911,639
912,639
1063,639
1064,639
1108,639
1198,639
1216,639
1290,639
1376,639
1508,639
1509,639
1830,639
1940,639
1979,639
3267,639
3280,639
3294,639
3295,639
3438,639
3809,639
3810,639
3831,639
4157,639
4234,639
4260,639
4261,639
5960,639
6055,639
6440,639
6816,639
6817,639
6822,639
6823,639
6824,639
6843,639
7115,639
7116,639
7576,639
7631,639
8139,639
8236,639
8238,639
8239,639
8240,639
8245,639
8248,639
8250,639
8252,639
8254,639
8258,639
8259,639
8260,639
8261,639
8262,639
8263,639
8265,639
8266,639
8267,639
8268,639
579,643
7983,643
8114,643
8116,643
8117,643
8118,643
8331,643
8335,643
8346,643
8347,643
8348,643
8351,643
8356,643
8357,643
8358,643
8374,643
8385,643
8386,643
8388,643
8470,643
984,644
7982,644
8353,644
8395,644
8396,644
8397,644
8398,644
8401,644
8404,644
8408,644
8411,644
8413,644
8424,644
985,645
986,645
8372,645
8373,645
8381,645
8387,645
8390,645
8392,645
8393,645
8394,645
8405,645
8407,645
8412,645
8413,645
8414,645
8420,645
8423,645
8427,645
8433,645
8434,645
8436,645
8437,645
8438,645
8439,645
8440,645
8441,645
8442,645
8443,645
8444,645
8445,645
8449,645
8451,645
8452,645
8453,645
8454,645
8456,645
8459,645
8461,645
8462,645
8463,645
8464,645
8465,645
8466,645
8467,645
8468,645
8469,645
2481,646
3030,646
7544,646
8524,646
8525,646
8539,646
8545,646
1127,647
3918,647
4058,647
4059,647
5300,647
6031,647
6729,647
8515,647
8516,647
8554,647
8555,647
372,648
400,648
750,648
1309,648
1772,648
1800,648
1801,648
1814,648
1817,648
3049,648
4061,648
4071,648
4158,648
4391,648
4952,648
4960,648
4977,648
4978,648
5269,648
5272,648
5299,648
5309,648
5326,648
5338,648
5886,648
5961,648
6030,648
6032,648
6033,648
6037,648
6728,648
6730,648
7569,648
8050,648
8122,648
8498,648
8499,648
8500,648
8501,648
8502,648
8503,648
8504,648
8505,648
8507,648
8508,648
8509,648
8510,648
8511,648
8512,648
8513,648
8514,648
8520,648
8551,648
8552,648
8553,648
8554,648
8557,648
8558,648
8559,648
8560,648
8561,648
8562,648
8567,648
8568,648
8579,648
8580,648
8585,648
8595,648
8621,648
1815,649
2938,649
3011,649
3600,649
5924,649
5962,649
6004,649
6039,649
7273,649
7664,649
8269,649
8546,649
8549,649
8550,649
8563,649
8564,649
8565,649
8572,649
8583,649
8586,649
479,652
486,652
1301,652
1982,652
4070,652
7324,652
7325,652
8517,652
8601,652
8618,652
8620,652
8664,652
227,653
228,653
463,653
477,653
478,653
479,653
480,653
481,653
487,653
488,653
796,653
797,653
1778,653
3023,653
3024,653
3051,653
3052,653
3840,653
3841,653
3842,653
3883,653
4101,653
4391,653
5995,653
6176,653
6892,653
7067,653
7068,653
7072,653
7073,653
7153,653
7604,653
7658,653
8123,653
8170,653
8587,653
8594,653
8596,653
8597,653
8598,653
8599,653
8600,653
8603,653
8610,653
8620,653
8624,653
8626,653
8628,653
8634,653
8636,653
8638,653
8645,653
8660,653
8661,653
8665,653
1775,654
1776,654
3400,654
3880,654
4088,654
5339,654
7069,654
7070,654
7074,654
7571,654
8225,654
8226,654
8227,654
8601,654
8602,654
8604,654
8632,654
8633,654
8648,654
8657,654
8659,654
376,656
484,656
485,656
496,656
497,656
780,656
781,656
782,656
783,656
784,656
785,656
1962,656
1975,656
1983,656
8654,656
497,657
504,657
505,657
782,657
783,657
801,657
1957,657
1984,657
4118,657
8605,657
8607,657
8608,657
8609,657
8739,657
1846,658
3399,658
3984,658
8613,658
8614,658
8615,658
8663,658
1419,659
3869,659
3879,659
4638,659
8627,659
6889,660
8650,660
8651,660
8652,660
4089,661
4090,661
4852,661
5329,661
8622,661
308,662
602,662
613,662
614,662
623,662
624,662
657,662
740,662
3989,662
5847,662
8667,662
8683,662
8687,662
8688,662
8689,662
8690,662
8691,662
2893,663
8692,663
8694,663
8695,663
8696,663
8697,663
8698,663
8699,663
406,666
413,666
414,666
2252,666
6655,666
3036,10001
3037,10001
7957,10001
7958,10001
7959,10001
7960,10001
8149,10003
8150,10003
154,10007
1162,10007
1163,10007
1164,10007
1165,10007
5152,10007
5936,10007
7119,10007
2431,10008
2433,10008
2434,10008
2437,10008
2438,10008
2442,10008
2445,10008
2446,10008
2447,10008
2448,10008
5728,10008
5729,10008
5731,10008
5733,10008
5734,10008
5735,10008
5736,10008
5737,10008
5738,10008
5739,10008
5741,10008
5742,10008
5743,10008
5745,10008
5746,10008
5748,10008
5749,10008
5755,10008
5757,10008
5758,10008
5759,10008
5761,10008
5763,10008
5231,10009
7948,10009
331,10010
336,10010
2918,10010
3031,10010
3032,10010
3046,10010
3047,10010
3048,10010
4098,10010
4948,10010
7749,10010
7876,10010
7949,10010
8519,10010
8521,10010
8522,10010
8523,10010
8525,10010
8526,10010
8527,10010
8528,10010
8529,10010
8530,10010
8531,10010
8534,10010
8535,10010
8537,10010
8541,10010
8542,10010
8543,10010
8544,10010
3544,10011
7762,10011
7861,10011
3164,10012
3165,10012
5984,10014
498,10015
696,10015
4168,10015
4217,10015
4219,10015
4221,10015
4223,10015
4224,10015
4226,10015
4228,10015
4229,10015
4230,10015
4231,10015
4232,10015
4233,10015
4235,10015
4239,10015
4244,10015
4246,10015
4249,10015
4509,10015
4949,10015
5191,10015
5205,10015
6535,10015
5261,10016
5263,10016
5264,10016
5265,10016
5266,10016
5267,10016
4,10017
1307,10017
1308,10017
2855,10017
4494,10017
4603,10017
4983,10017
4985,10017
4987,10017
4989,10017
4992,10017
5293,10017
5294,10017
5304,10017
5311,10017
5332,10017
6022,10017
6165,10017
6166,10017
6167,10017
6168,10017
6540,10017
7106,10017
8640,10017
149,10018
500,10018
501,10018
2398,10018
5001,10018
5002,10018
5004,10018
5005,10018
5008,10018
5009,10018
5010,10018
5011,10018
5012,10018
6275,10018
6276,10018
6277,10018
7595,10018
2527,10019
2532,10019
2533,10019
2534,10019
4488,10019
4489,10019
4589,10019
769,10020
770,10020
771,10020
773,10020
778,10020
779,10020
2347,10020
2350,10020
2351,10020
2354,10020
2355,10020
2356,10020
2358,10020
2361,10020
2362,10020
2923,10020
4385,10020
4694,10020
4695,10020
4696,10020
4697,10020
4716,10020
5658,10020
5882,10020
6014,10020
7333,10020
424,10024
425,10024
499,10024
2189,10024
2195,10024
2319,10024
2321,10024
2399,10024
4112,10024
4156,10024
4655,10024
5000,10024
5003,10024
5004,10024
5006,10024
5007,10024
5009,10024
5010,10024
5013,10024
5014,10024
6059,10024
6277,10024
163,10025
257,10025
276,10025
277,10025
303,10025
369,10025
402,10025
403,10025
404,10025
405,10025
4453,10025
4454,10025
6269,10025
6270,10025
205,10026
1079,10026
1080,10026
1104,10026
1106,10026
1109,10026
1124,10026
1271,10026
1281,10026
1282,10026
1285,10026
6120,10026
6121,10026
6795,10026
8135,10026
8136,10026
8138,10026
8141,10026
8162,10026
457,10027
772,10027
1910,10027
2454,10027
4734,10027
4735,10027
4736,10027
4737,10027
4738,10027
4739,10027
4740,10027
4741,10027
4742,10027
4743,10027
4744,10027
4745,10027
4747,10027
4748,10027
4749,10027
4750,10027
4766,10027
5659,10027
5660,10027
5661,10027
6481,10027
6490,10027
6491,10027
6492,10027
6493,10027
6494,10027
6495,10027
6496,10027
7364,10027
8215,10027
235,10028
236,10028
6268,10028
6272,10028
7522,10028
7524,10028
7565,10028
977,10029
979,10029
981,10029
1333,10029
1344,10029
1505,10029
5847,10029
7033,10029
7976,10029
7987,10029
7999,10029
8000,10029
8022,10029
8025,10029
8029,10029
8030,10029
8032,10029
8036,10029
8037,10029
8039,10029
8040,10029
8041,10029
8068,10029
8108,10029
8119,10029
2581,10030
2640,10030
2641,10030
2650,10030
2651,10030
2652,10030
2653,10030
2654,10030
2655,10030
319,10031
322,10031
382,10031
416,10031
786,10031
890,10031
1056,10031
1370,10031
1372,10031
1374,10031
1497,10031
1527,10031
1528,10031
2267,10031
2599,10031
2600,10031
2608,10031
2610,10031
2622,10031
2626,10031
2634,10031
2635,10031
2638,10031
2639,10031
2644,10031
2659,10031
2660,10031
2661,10031
2662,10031
2663,10031
2664,10031
2665,10031
2670,10031
2671,10031
2745,10031
2746,10031
2785,10031
3498,10031
5351,10031
5352,10031
5360,10031
5361,10031
5448,10031
5560,10031
5954,10031
6254,10031
6256,10031
6959,10031
7404,10031
7961,10031
7964,10031
7965,10031
4654,10032
5806,10032
5808,10032
7686,10032
4336,10034
4338,10034
4351,10034
5501,10034
5507,10034
5508,10034
5509,10034
5510,10034
5511,10034
5515,10034
6019,10034
7643,10034
7895,10034
7913,10034
1402,10035
1468,10035
6988,10035
6989,10035
6991,10035
7966,10035
286,10036
3670,10036
6209,10036
7493,10036
7495,10036
7496,10036
7497,10036
7498,10036
7500,10036
7506,10036
7507,10036
7508,10036
7511,10036
7512,10036
7513,10036
7514,10036
7515,10036
7520,10036
7523,10036
7525,10036
7533,10036
1707,10037
4164,10037
4166,10037
6927,10037
6928,10037
6929,10037
6931,10037
6932,10037
6934,10037
6935,10037
6936,10037
6940,10037
6941,10037
6942,10037
1085,10038
1096,10038
1097,10038
1101,10038
1102,10038
1105,10038
1107,10038
1111,10038
1117,10038
1279,10038
1280,10038
3255,10038
418,10039
764,10039
774,10039
776,10039
1180,10039
4673,10039
4677,10039
4725,10039
4753,10039
4754,10039
4755,10039
4757,10039
4758,10039
4759,10039
4762,10039
4811,10039
6594,10039
8300,10039
332,10040
335,10040
354,10040
357,10040
450,10040
881,10040
1318,10040
1361,10040
1389,10040
1390,10040
1452,10040
2487,10040
2828,10040
2901,10040
2905,10040
2906,10040
2908,10040
3513,10040
3516,10040
3517,10040
3518,10040
3519,10040
3521,10040
3522,10040
3524,10040
3528,10040
3529,10040
3530,10040
3532,10040
3534,10040
3535,10040
3536,10040
3546,10040
3552,10040
3558,10040
3571,10040
3572,10040
3573,10040
3575,10040
3588,10040
3592,10040
3594,10040
3598,10040
3599,10040
4161,10040
5368,10040
6082,10040
7543,10040
7635,10040
7642,10040
7717,10040
7868,10040
7874,10040
7944,10040
8270,10040
8277,10040
8281,10040
8533,10040
725,10041
726,10041
729,10041
730,10041
731,10041
732,10041
736,10041
737,10041
2554,10041
2555,10041
2556,10041
2561,10041
2571,10041
4681,10041
4682,10041
4683,10041
4829,10041
7580,10041
7582,10041
8023,10041
8026,10041
1494,10043
1495,10043
1499,10043
5051,10043
7907,10043
7923,10043
7928,10043
2877,10045
2883,10045
2888,10045
2889,10045
2890,10045
5553,10045
5557,10045
5558,10045
5972,10045
2887,10046
3429,10046
180,10047
181,10047
958,10047
1213,10047
1222,10047
1223,10047
1225,10047
1226,10047
1255,10047
1256,10047
1263,10047
1300,10047
1369,10047
1396,10047
1400,10047
1425,10047
1426,10047
1427,10047
1431,10047
1437,10047
1477,10047
1482,10047
1821,10047
2077,10047
2083,10047
2392,10047
3602,10047
4143,10047
4194,10047
4656,10047
4663,10047
4664,10047
5049,10047
5136,10047
5182,10047
5243,10047
5244,10047
5578,10047
5582,10047
5583,10047
5657,10047
5797,10047
5799,10047
5800,10047
6171,10047
7997,10047
8055,10047
1876,10048
4078,10048
4462,10048
1624,10049
1823,10049
1824,10049
47,10050
1617,10050
1698,10050
3942,10050
3943,10050
3945,10050
3946,10050
4459,10050
4463,10050
4536,10050
4610,10050
4614,10050
4619,10050
4988,10050
5323,10050
6400,10050
6401,10050
6406,10050
6407,10050
6408,10050
6519,10050
6626,10050
6846,10050
3979,10051
8024,10052
4650,10115
45,10116
46,10116
48,10116
209,10116
1605,10116
1633,10116
1635,10116
2096,10116
2372,10116
2373,10116
2374,10116
2376,10116
2377,10116
2380,10116
2384,10116
2385,10116
2498,10116
2929,10116
4509,10116
6639,10116
6646,10116
6647,10116
6872,10116
6873,10116
7081,10116
7083,10116
7096,10116
8708,10116
8728,10116
27,10117
28,10117
29,10117
73,10117
77,10117
